first_name,last_name,email,salary,country,date_of_birth,gender,phone_number,joining_date,status,department,job_title
Jane,Taylor,jane.taylor9788@example.com,57403.25,Australia,1981-12-08,Female,+15948069932,2010-02-23,On Leave,Product,Sales Representative
Emma,Martin,emma.martin9789@example.com,53500.11,Germany,1983-08-20,Male,+11644426227,2023-10-27,On Leave,Data,QA Engineer
Katie,Wilson,katie.wilson9790@example.com,101515.67,Brazil,1983-01-20,Female,+17995931784,2014-11-06,Active,Human Resources,Marketing Analyst
Chris,Miller,chris.miller9791@example.com,125713.01,USA,1988-03-29,Other,+11023667347,2017-07-10,On Leave,Operations,Sales Representative
Charles,Hernandez,charles.hernandez9792@example.com,130678.64,Brazil,1996-07-09,Female,+16649404998,2010-07-09,Suspended,Human Resources,Sales Representative
Ava,Williams,ava.williams9793@example.com,51518.79,India,1979-03-08,Other,+13414553740,2010-09-01,Active,Operations,Marketing Analyst
Katie,Moore,katie.moore9794@example.com,80182.15,Japan,1976-04-17,Female,+14817835785,2021-04-06,On Leave,Operations,Data Scientist
Emily,Hernandez,emily.hernandez9795@example.com,62144.39,India,1972-12-03,Other,+13313435490,2011-06-23,Terminated,Data,Product Manager
Sophia,Jones,sophia.jones9796@example.com,112086.33,Japan,1985-05-01,Male,+19481471959,2020-05-10,Suspended,Product,DevOps Engineer
Michael,Miller,michael.miller9797@example.com,76796.69,Brazil,1998-12-31,Other,+15985087741,2012-02-23,Suspended,Data,DevOps Engineer
Sophia,Jackson,sophia.jackson9798@example.com,133736.71,South Africa,1999-02-09,Other,+16946663493,2016-12-05,On Leave,Data,Marketing Analyst
Sophia,Lopez,sophia.lopez9799@example.com,89490.68,USA,1998-09-19,Other,+19460793614,2023-02-02,Active,Human Resources,QA Engineer
Charles,Gonzalez,charles.gonzalez9800@example.com,87691.93,France,1972-02-27,Female,+13934554020,2019-08-14,Suspended,Sales,QA Engineer
Robert,Jackson,robert.jackson9801@example.com,106909.58,South Africa,1989-08-11,Male,+14880661270,2014-06-29,On Leave,Human Resources,DevOps Engineer
Isabella,Brown,isabella.brown9802@example.com,101308.23,USA,1999-02-16,Male,+12839458060,2012-10-06,Suspended,Quality Assurance,Sales Representative
Sarah,Taylor,sarah.taylor9803@example.com,75162.58,UK,1999-10-26,Female,+18196655995,2011-08-09,Terminated,Operations,Software Engineer
Laura,Smith,laura.smith9804@example.com,63909.52,Germany,1981-06-13,Female,+11059586014,2016-05-17,On Leave,Quality Assurance,DevOps Engineer
Emily,Anderson,emily.anderson9805@example.com,119605.43,Canada,1979-01-24,Male,+18740047271,2023-07-07,On Leave,Product,DevOps Engineer
Chris,Jones,chris.jones9806@example.com,54922.75,UK,1970-08-12,Other,+16028841001,2023-12-02,Active,Product,Marketing Analyst
Isabella,Martin,isabella.martin9807@example.com,141952.0,Germany,1977-09-12,Female,+11990245210,2016-07-20,Active,Human Resources,Software Engineer
Emma,Thomas,emma.thomas9808@example.com,142497.66,USA,1994-04-03,Female,+16914540940,2019-12-11,Active,Sales,Product Manager
Sophia,Gonzalez,sophia.gonzalez9809@example.com,101967.08,India,1987-03-03,Male,+14532862879,2011-09-25,On Leave,Marketing,Data Scientist
Sarah,Thomas,sarah.thomas9810@example.com,65473.69,Germany,1974-08-27,Female,+14982627317,2022-08-15,On Leave,Marketing,Software Engineer
Laura,Lopez,laura.lopez9811@example.com,65381.76,USA,1995-10-02,Female,+12672191587,2015-08-13,Active,Operations,Marketing Analyst
Emily,Jackson,emily.jackson9812@example.com,99160.54,India,1985-02-14,Other,+16559832640,2019-09-20,Terminated,Operations,DevOps Engineer
Isabella,Miller,isabella.miller9813@example.com,75929.79,Japan,1992-12-09,Female,+18596905396,2014-01-16,Active,Engineering,Software Engineer
Chris,Smith,chris.smith9814@example.com,90686.6,Brazil,1971-09-15,Other,+15552022126,2023-03-15,Active,Sales,Sales Representative
Emma,Wilson,emma.wilson9815@example.com,92612.36,Canada,1974-05-26,Male,+16951421448,2021-04-09,Terminated,Marketing,Marketing Analyst
David,Brown,david.brown9816@example.com,49891.2,India,1990-06-07,Female,+16664130118,2023-02-05,Suspended,Quality Assurance,Software Engineer
Alex,Rodriguez,alex.rodriguez9817@example.com,101811.06,Australia,1984-09-10,Other,+12723386075,2017-01-27,Suspended,Operations,Marketing Analyst
David,Anderson,david.anderson9818@example.com,122030.83,USA,1996-04-19,Female,+12007277491,2014-10-25,Suspended,Quality Assurance,Data Scientist
Sophia,Wilson,sophia.wilson9819@example.com,111509.79,Australia,1992-05-12,Male,+13466050526,2014-01-15,Active,Product,Marketing Analyst
Michael,Rodriguez,michael.rodriguez9820@example.com,127378.68,India,2000-06-06,Female,+14945644463,2022-05-27,Suspended,Operations,DevOps Engineer
Sarah,Rodriguez,sarah.rodriguez9821@example.com,75971.85,UK,1987-10-28,Male,+15824024622,2017-12-04,Terminated,Human Resources,Software Engineer
Emma,Davis,emma.davis9822@example.com,67698.22,Japan,1992-11-30,Other,+18233510248,2011-05-06,Suspended,Engineering,HR Specialist
Laura,Taylor,laura.taylor9823@example.com,142131.1,South Africa,1984-01-18,Other,+19122182822,2015-10-30,Terminated,Product,Marketing Analyst
David,Jones,david.jones9824@example.com,98284.54,France,1995-06-06,Other,+14630318751,2013-06-19,On Leave,Engineering,HR Specialist
Emma,Martin,emma.martin9825@example.com,95195.47,India,1981-01-16,Other,+18110065883,2012-07-21,On Leave,Marketing,HR Specialist
Joseph,Miller,joseph.miller9826@example.com,130763.2,Germany,1991-07-31,Other,+13657188969,2018-10-03,On Leave,Product,Product Manager
Michael,Martin,michael.martin9827@example.com,75977.92,France,1975-09-28,Female,+16111673319,2015-08-21,Terminated,Operations,Data Scientist
Laura,Jackson,laura.jackson9828@example.com,142949.81,India,1983-10-31,Female,+15228150764,2018-05-18,On Leave,Data,Sales Representative
Alex,Gonzalez,alex.gonzalez9829@example.com,120463.19,Germany,1987-02-17,Female,+12437067911,2018-12-16,Suspended,Product,Sales Representative
Sarah,Jackson,sarah.jackson9830@example.com,129136.75,Japan,1970-03-07,Female,+14042374261,2023-01-17,Terminated,Engineering,Data Scientist
Sarah,Smith,sarah.smith9831@example.com,132274.8,Japan,1970-06-22,Male,+13347909579,2021-08-28,Active,Marketing,Software Engineer
Joseph,Brown,joseph.brown9832@example.com,110189.24,USA,1971-10-20,Female,+16567040087,2021-01-11,Suspended,Product,Product Manager
Michael,Hernandez,michael.hernandez9833@example.com,65240.85,Brazil,1979-12-28,Male,+14717302927,2020-07-13,Active,Human Resources,QA Engineer
Isabella,Moore,isabella.moore9834@example.com,96311.08,South Africa,1999-06-25,Female,+17592743888,2011-08-20,Active,Marketing,HR Specialist
Ava,Smith,ava.smith9835@example.com,121272.41,UK,1972-07-14,Other,+18862795855,2022-02-26,Active,Marketing,Sales Representative
Robert,Smith,robert.smith9836@example.com,107199.28,Canada,1983-07-29,Other,+17068114690,2014-03-31,Suspended,Data,Product Manager
Robert,Jones,robert.jones9837@example.com,144649.12,UK,1981-10-05,Male,+12797261811,2018-03-19,Active,Product,HR Specialist
Chris,Martinez,chris.martinez9838@example.com,43155.09,UK,1980-06-21,Other,+15563475202,2020-08-26,Suspended,Marketing,Product Manager
Sarah,Hernandez,sarah.hernandez9839@example.com,96604.99,South Africa,1997-10-28,Female,+11364381359,2018-05-22,Terminated,Marketing,Sales Representative
Chris,Smith,chris.smith9840@example.com,147000.62,India,1993-11-17,Other,+11762580200,2010-10-29,On Leave,Engineering,HR Specialist
Charles,Lopez,charles.lopez9841@example.com,41623.26,Germany,1981-10-15,Other,+19620291881,2012-11-28,On Leave,Marketing,QA Engineer
Emily,Brown,emily.brown9842@example.com,122511.75,USA,1994-09-03,Male,+15421351264,2020-11-19,On Leave,Human Resources,Data Scientist
Robert,Wilson,robert.wilson9843@example.com,68540.52,France,2000-01-25,Other,+13938736890,2019-12-18,Active,Operations,Sales Representative
Olivia,Rodriguez,olivia.rodriguez9844@example.com,85547.94,UK,1974-05-25,Female,+17875011729,2014-10-14,Terminated,Human Resources,Software Engineer
Chris,Rodriguez,chris.rodriguez9845@example.com,138825.55,Japan,1978-02-10,Female,+16831604193,2016-07-05,Terminated,Human Resources,QA Engineer
Katie,Williams,katie.williams9846@example.com,137765.04,Canada,1982-06-03,Female,+12554929419,2019-03-31,Suspended,Data,QA Engineer
Michael,Hernandez,michael.hernandez9847@example.com,76641.07,UK,1977-05-01,Male,+15903321714,2022-06-19,Terminated,Data,DevOps Engineer
John,Jones,john.jones9848@example.com,74610.25,South Africa,1973-06-22,Other,+13302897254,2015-08-17,Active,Operations,HR Specialist
Emily,Garcia,emily.garcia9849@example.com,77714.01,South Africa,1987-05-19,Other,+14304970886,2023-07-08,Active,Data,DevOps Engineer
Emma,Lopez,emma.lopez9850@example.com,48649.34,France,1995-05-07,Female,+13117617213,2012-07-31,On Leave,Operations,Data Scientist
Sophia,Rodriguez,sophia.rodriguez9851@example.com,135772.01,UK,1993-11-26,Female,+16409811722,2011-04-05,On Leave,Quality Assurance,Software Engineer
David,Martinez,david.martinez9852@example.com,59265.08,USA,1983-10-01,Male,+16795342647,2011-11-19,Suspended,Human Resources,Marketing Analyst
Emily,Martinez,emily.martinez9853@example.com,47899.22,UK,1995-05-16,Other,+11340972159,2015-02-11,Active,Quality Assurance,Product Manager
Alex,Jones,alex.jones9854@example.com,122810.58,Canada,1999-01-19,Female,+18532860410,2016-07-09,Suspended,Operations,DevOps Engineer
David,Davis,david.davis9855@example.com,141591.4,France,1989-10-27,Female,+14046076561,2014-11-24,Active,Operations,Marketing Analyst
Jane,Rodriguez,jane.rodriguez9856@example.com,134120.71,Canada,1984-06-14,Female,+12727594319,2016-08-14,Suspended,Product,Data Scientist
Ava,Miller,ava.miller9857@example.com,128482.19,Canada,2000-12-23,Female,+11065550658,2010-04-16,On Leave,Sales,QA Engineer
Olivia,Garcia,olivia.garcia9858@example.com,72651.76,UK,1971-05-23,Other,+12039329663,2017-05-30,Active,Human Resources,Software Engineer
William,Hernandez,william.hernandez9859@example.com,73129.57,Australia,1998-08-18,Female,+11918061217,2018-09-12,On Leave,Sales,HR Specialist
Emma,Moore,emma.moore9860@example.com,95684.5,France,1988-07-20,Female,+16260037205,2014-03-04,Terminated,Sales,HR Specialist
James,Martin,james.martin9861@example.com,118676.19,South Africa,1979-11-04,Male,+17227117094,2016-10-07,Active,Product,DevOps Engineer
Michael,Wilson,michael.wilson9862@example.com,54584.41,Australia,1973-08-20,Male,+13034975808,2012-10-21,Active,Sales,QA Engineer
John,Thomas,john.thomas9863@example.com,47909.87,France,1983-01-06,Other,+19559812065,2012-10-04,Suspended,Sales,HR Specialist
Michael,Wilson,michael.wilson9864@example.com,138247.51,France,1983-04-11,Female,+12268077373,2021-09-03,Active,Sales,Marketing Analyst
Charles,Jackson,charles.jackson9865@example.com,66954.88,Brazil,2000-01-25,Other,+18315912704,2017-12-18,Active,Data,HR Specialist
William,Anderson,william.anderson9866@example.com,95843.68,Australia,2000-05-11,Other,+19176487824,2023-07-26,Active,Engineering,QA Engineer
Robert,Garcia,robert.garcia9867@example.com,47554.76,Germany,1983-02-03,Female,+18108705598,2011-06-30,On Leave,Engineering,Data Scientist
Isabella,Miller,isabella.miller9868@example.com,122205.64,Australia,1974-03-16,Other,+12476609812,2020-08-16,Terminated,Engineering,QA Engineer
Sophia,Miller,sophia.miller9869@example.com,111332.31,Brazil,1988-11-17,Male,+19664841893,2019-09-20,Terminated,Data,Sales Representative
Michael,Williams,michael.williams9870@example.com,59482.1,India,1973-02-19,Other,+14354302990,2010-09-17,Active,Quality Assurance,Data Scientist
Michael,Martin,michael.martin9871@example.com,46274.05,Germany,1995-12-08,Other,+11072159177,2017-02-01,Terminated,Product,DevOps Engineer
Katie,Thomas,katie.thomas9872@example.com,48592.0,Canada,1995-04-11,Other,+12571317159,2023-02-08,Terminated,Human Resources,HR Specialist
Olivia,Johnson,olivia.johnson9873@example.com,121853.64,Germany,2000-06-09,Female,+11787212470,2015-03-28,Suspended,Engineering,Marketing Analyst
James,Wilson,james.wilson9874@example.com,60804.85,UK,1983-02-14,Other,+17551405029,2023-08-26,Active,Data,Data Scientist
Laura,Jackson,laura.jackson9875@example.com,57727.42,Canada,1987-09-28,Other,+14097255263,2014-04-22,Active,Engineering,Data Scientist
John,Martin,john.martin9876@example.com,109691.32,Japan,1986-06-25,Female,+18544233988,2016-06-17,Suspended,Quality Assurance,Product Manager
Ava,Thomas,ava.thomas9877@example.com,110890.17,Brazil,1982-09-10,Other,+15233435016,2015-09-13,Terminated,Marketing,Marketing Analyst
Sarah,Thomas,sarah.thomas9878@example.com,74633.2,Canada,1984-08-15,Other,+18653431194,2021-08-25,Terminated,Operations,DevOps Engineer
Alex,Jones,alex.jones9879@example.com,51033.57,India,1989-01-23,Male,+18702053085,2021-11-16,Suspended,Engineering,Marketing Analyst
James,Anderson,james.anderson9880@example.com,64124.21,Brazil,1985-01-31,Other,+17386169641,2015-08-28,Terminated,Human Resources,Data Scientist
Sophia,Gonzalez,sophia.gonzalez9881@example.com,141069.37,India,1984-04-08,Other,+19864588039,2020-01-10,Active,Product,Marketing Analyst
Emma,Johnson,emma.johnson9882@example.com,122443.32,India,1983-10-02,Other,+16053147015,2021-11-02,Active,Operations,Software Engineer
James,Thomas,james.thomas9883@example.com,109291.68,South Africa,1991-05-04,Male,+13039617329,2016-05-13,Suspended,Marketing,Data Scientist
Ava,Davis,ava.davis9884@example.com,125933.64,Canada,1972-04-01,Other,+11185110294,2023-05-04,Active,Marketing,Software Engineer
Charles,Anderson,charles.anderson9885@example.com,81164.77,Brazil,1998-04-07,Female,+12327540941,2023-02-17,Active,Data,Sales Representative
Robert,Miller,robert.miller9886@example.com,83632.95,Canada,1992-08-21,Female,+19848040381,2010-11-21,On Leave,Data,QA Engineer
Alex,Johnson,alex.johnson9887@example.com,114792.75,UK,1985-02-03,Male,+11884191073,2017-07-20,On Leave,Operations,Software Engineer
Emily,Moore,emily.moore9888@example.com,68811.08,USA,1999-01-16,Other,+19273325382,2022-09-03,On Leave,Quality Assurance,Software Engineer
Alex,Jackson,alex.jackson9889@example.com,70322.97,India,1973-03-12,Male,+18168990612,2014-12-02,On Leave,Product,Marketing Analyst
Alex,Miller,alex.miller9890@example.com,128188.09,USA,1976-11-02,Male,+12012050924,2010-01-19,Suspended,Quality Assurance,Sales Representative
Alex,Wilson,alex.wilson9891@example.com,114799.01,Australia,1981-10-28,Female,+18033496869,2016-06-27,On Leave,Quality Assurance,HR Specialist
Ava,Martinez,ava.martinez9892@example.com,116071.86,Australia,1978-10-30,Female,+17320479628,2021-04-24,On Leave,Quality Assurance,DevOps Engineer
Ava,Martinez,ava.martinez9893@example.com,140038.41,Germany,1999-07-30,Female,+12006092724,2015-05-19,Terminated,Product,DevOps Engineer
Laura,Wilson,laura.wilson9894@example.com,58923.73,Brazil,1991-11-02,Female,+18704069534,2017-10-11,On Leave,Product,Data Scientist
Michael,Jones,michael.jones9895@example.com,129301.04,Japan,2000-07-29,Female,+13834275368,2011-12-11,Suspended,Quality Assurance,Sales Representative
David,Gonzalez,david.gonzalez9896@example.com,67664.91,Brazil,1981-05-15,Male,+14207021721,2017-12-19,Terminated,Operations,DevOps Engineer
Emma,Taylor,emma.taylor9897@example.com,126339.69,Brazil,1992-06-05,Female,+16971390260,2020-06-30,Suspended,Sales,Product Manager
Emma,Wilson,emma.wilson9898@example.com,63988.12,USA,1971-06-29,Female,+18242904931,2012-07-13,Terminated,Marketing,Sales Representative
Joseph,Martinez,joseph.martinez9899@example.com,42763.13,USA,1985-01-13,Female,+14503466333,2023-04-20,Active,Human Resources,Marketing Analyst
James,Wilson,james.wilson9900@example.com,143209.45,South Africa,1981-12-27,Other,+19907110596,2013-08-11,On Leave,Quality Assurance,DevOps Engineer
Robert,Taylor,robert.taylor9901@example.com,98132.28,Brazil,1991-07-27,Male,+12170811112,2010-01-01,Suspended,Human Resources,Software Engineer
Jane,Brown,jane.brown9902@example.com,78253.07,India,1980-10-30,Other,+13482143541,2022-03-23,Suspended,Sales,Marketing Analyst
Alex,Hernandez,alex.hernandez9903@example.com,125152.86,USA,1977-01-26,Male,+11600367850,2022-11-07,Suspended,Data,DevOps Engineer
Sarah,Anderson,sarah.anderson9904@example.com,96614.97,Germany,1991-07-23,Female,+17331068707,2023-07-17,Suspended,Operations,Sales Representative
Olivia,Lopez,olivia.lopez9905@example.com,64505.22,France,1981-03-01,Male,+18330918736,2018-05-16,On Leave,Sales,HR Specialist
John,Hernandez,john.hernandez9906@example.com,74743.61,South Africa,1995-09-21,Female,+13143573393,2020-01-12,Suspended,Operations,QA Engineer
John,Jones,john.jones9907@example.com,126075.14,Germany,1977-07-13,Other,+12304622919,2013-10-15,On Leave,Product,Data Scientist
Charles,Martinez,charles.martinez9908@example.com,130176.27,UK,1987-06-18,Female,+19728047170,2018-07-18,On Leave,Human Resources,Data Scientist
Sophia,Miller,sophia.miller9909@example.com,70812.91,Canada,1998-05-20,Male,+11944920687,2020-10-20,Suspended,Human Resources,HR Specialist
James,Moore,james.moore9910@example.com,102453.96,South Africa,1988-12-15,Male,+11039032244,2011-11-16,Suspended,Operations,QA Engineer
Jane,Rodriguez,jane.rodriguez9911@example.com,51369.51,Germany,1987-07-12,Other,+16656345985,2021-02-03,On Leave,Marketing,HR Specialist
Sarah,Martin,sarah.martin9912@example.com,56093.54,South Africa,1980-10-02,Female,+13482151446,2020-01-10,Active,Operations,Marketing Analyst
Sarah,Thomas,sarah.thomas9913@example.com,62891.88,France,1975-06-08,Male,+17319367686,2014-08-16,On Leave,Data,QA Engineer
James,Jones,james.jones9914@example.com,70879.95,UK,1988-12-25,Female,+14531619297,2021-07-14,Terminated,Engineering,DevOps Engineer
